geo_fips,geo_level,metric_name,group_name,data_period,census_parent_shape_year,num,denom,est,lci,uci,geo_name,state_fips,state_abbr,data_indicator,county_indicator,map_indicator,agg_indicator,period_type,source_name,NCHS_disclaimer,suggested_citation
1301052,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,32.3,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,"The downloadable data tables shared on the City Health Dashboard website were not released as a micro-level downloadable datasets from NCHS/RDC, rather .csv aggregated data tables whose analyses were conducted per NCHS disclosure requirements in a secure environment and released as approved output. The findings and conclusions on this website are those of the author(s) and do not represent the views of the Research Data Center, the National Center for Health Statistics, or the Centers for Disease Control and Prevention. NCHS does not recommend further analysis of these tables because linking them to individually identifiable data from other NCHS or non-NCHS datasets could potentially cause disclosure. If you believe a disclosure has occurred please contact info@cityhealthdashboard.com and RDCA@cdc.gov.","Department of Population Health, NYU Langone Health. City Health Dashboard. https://www.cityhealthdashboard.com/. Accessed [INSERT DATE OF ACCESS]."
1301052,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,34.9,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,42.4,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,43.2,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,43.4,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,43.7,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,38.5,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,40.3,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,40.3,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,29.2,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301052,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,32.3,-999,-999,Albany,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,27.1,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,31.2,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,43.3,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,45.9,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,44.6,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,49.8,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,47.2,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,45.4,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,46.9,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38.6,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,35.8,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1301696,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,28.5,-999,-999,Alpharetta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,30.4,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,34.2,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,45,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,45.8,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,43.8,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,50.5,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,49,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,46.4,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,46.3,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,40.4,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,37.9,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1303440,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,31.1,-999,-999,Athens,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,27.2,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,31.3,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,42.5,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,45.2,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,45.1,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,52.6,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,52,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,49.1,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,49.3,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38.1,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,33.7,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304000,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,27.6,-999,-999,Atlanta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,29,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,35,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,41.4,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,43.4,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,41.6,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,46.3,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,41.6,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,41.5,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,42.5,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,35.5,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,35.7,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1304204,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,32.4,-999,-999,Augusta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,27.6,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,32,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,43.4,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,46,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,45.5,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,53.1,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,51.7,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,48.7,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,49.4,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38.6,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,34.3,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1310944,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,28.1,-999,-999,Brookhaven,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,32.2,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,35.2,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,42.1,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,43.1,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,41.9,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,46.3,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,42.1,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,43.9,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,45.7,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38.5,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,32.3,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1319000,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,33.7,-999,-999,Columbus,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,27.5,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,32,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,43.1,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,45.7,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,45.3,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,53.6,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,53.7,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,49.5,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,49.2,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38.6,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,34.1,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1322052,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,28.6,-999,-999,Decatur,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,27.3,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,31.6,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,43.3,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,45.7,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,45.1,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,52.3,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,50.5,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,48,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,48.7,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38.4,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,34.7,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1324768,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,28.3,-999,-999,Dunwoody,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,26.7,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,30.4,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,41.6,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,44.2,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,44.7,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,51.8,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,51.9,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,49.6,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,49,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,37.2,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,32.4,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1325720,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,26.4,-999,-999,East Point,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,27,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,31.2,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,43.6,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,45.9,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,44.9,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,50.9,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,48.8,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,46.8,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,47.3,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38.4,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,35.7,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1342425,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,28.8,-999,-999,Johns Creek,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,31.6,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,35,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,41.4,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,43.2,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,41.3,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,45.4,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,43.2,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,41.4,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,42.8,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,37.3,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,35.2,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349008,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,32.3,-999,-999,Macon,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,27.8,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,31.2,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,41.8,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,44,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,44,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,49.8,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,48,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202308,2020,-999,-999,47.7,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202309,2020,-999,-999,48.6,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202310,2020,-999,-999,38.3,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202311,2020,-999,-999,34.1,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1349756,city,Air Pollution - Ozone,Total,202312,2020,-999,-999,27.7,-999,-999,Marietta,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1367284,city,Air Pollution - Ozone,Total,202301,2020,-999,-999,27.5,-999,-999,Roswell,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1367284,city,Air Pollution - Ozone,Total,202302,2020,-999,-999,31.5,-999,-999,Roswell,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1367284,city,Air Pollution - Ozone,Total,202303,2020,-999,-999,42.8,-999,-999,Roswell,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1367284,city,Air Pollution - Ozone,Total,202304,2020,-999,-999,45.3,-999,-999,Roswell,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1367284,city,Air Pollution - Ozone,Total,202305,2020,-999,-999,44.2,-999,-999,Roswell,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1367284,city,Air Pollution - Ozone,Total,202306,2020,-999,-999,49.9,-999,-999,Roswell,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
1367284,city,Air Pollution - Ozone,Total,202307,2020,-999,-999,47.4,-999,-999,Roswell,13,GA,NA,NA,NA,aggregation_1,1 month average estimate,GMU,,
